-1.0100,-3.5200,1.4900
-0.9600,-3.5467,1.4900
-0.9100,-3.5733,1.4636
-0.8600,-3.5967,1.4366
-0.8100,-3.6200,1.4366
-0.7600,-3.6433,1.4366
-0.7100,-3.6667,1.4636
-0.6600,-3.6933,1.4636
-0.6100,-3.7167,1.4636
-0.5600,-3.7433,1.5155
-0.5100,-3.7733,1.5404
-0.4600,-3.8033,1.5646
-0.4100,-3.8367,1.5646
-0.3600,-3.8667,1.5646
-0.3100,-3.9000,1.5880
-0.2600,-3.9333,1.6107
-0.2100,-3.9700,1.6327
-0.1600,-4.0067,1.6541
-0.1100,-4.0467,1.6541
-0.0600,-4.0833,1.6541
-0.0100,-4.1233,1.6747
0.0400,-4.1633,1.6747
0.0900,-4.2033,1.6947
0.1400,-4.2467,1.7141
0.1900,-4.2900,1.7141
0.2400,-4.3333,1.7141
0.2900,-4.3767,1.7141
0.3400,-4.4200,1.7328
0.3900,-4.4667,1.7509
0.4400,-4.5133,1.7509
0.4900,-4.5600,1.7679
0.5367,-4.6067,1.7854
0.5833,-4.6533,1.7854
0.6300,-4.7000,1.8029
0.6767,-4.7500,1.8199
0.7233,-4.8000,1.8199
0.7700,-4.8500,1.8199
0.8167,-4.9000,1.8380
0.8600,-4.9500,1.8567
0.9033,-5.0000,1.8567
0.9467,-5.0500,1.8761
0.9867,-5.1000,1.8961
1.0267,-5.1500,1.8961
1.0667,-5.2000,1.8961
1.1067,-5.2500,1.9167
1.1433,-5.3000,1.9167
1.1833,-5.3500,1.8961
1.2233,-5.4000,1.8961
1.2633,-5.4500,1.8961
1.3033,-5.5000,1.8795
1.3433,-5.5467,1.8622
1.3833,-5.5933,1.8442
1.4233,-5.6367,1.8050
1.4667,-5.6800,1.7658
1.5100,-5.7200,1.7243
1.5533,-5.7567,1.6610
1.6000,-5.7900,1.6202
1.6467,-5.8233,1.5962
1.6933,-5.8533,1.5457
1.7400,-5.8800,1.5042
1.7900,-5.9067,1.4636
1.8400,-5.9300,1.4089
1.8900,-5.9500,1.3514
1.9400,-5.9667,1.3218
1.9900,-5.9833,1.3218
2.0400,-6.0000,1.2915
2.0900,-6.0133,1.2606
2.1400,-6.0267,1.2292
2.1900,-6.0367,1.1651
2.2400,-6.0433,1.1326
2.2900,-6.0500,1.1326
2.3400,-6.0567,1.0997
2.3900,-6.0600,1.0666
2.4400,-6.0633,1.0666
2.4900,-6.0667,1.0000
2.5400,-6.0633,1.0666
2.5900,-6.0600,1.0666
2.6400,-6.0567,1.0666
2.6900,-6.0533,1.1326
2.7400,-6.0433,1.1974
2.7900,-6.0333,1.1974
2.8400,-6.0233,1.1974
2.8900,-6.0133,1.2292
2.9400,-6.0000,1.2292
2.9900,-5.9900,1.2292
3.0400,-5.9767,1.2606
3.0900,-5.9633,1.2915
3.1400,-5.9467,1.3514
3.1900,-5.9267,1.3805
3.2400,-5.9067,1.3805
3.2900,-5.8867,1.3805
3.3400,-5.8667,1.4089
3.3900,-5.8433,1.4636
3.4400,-5.8167,1.4900
3.4900,-5.7900,1.5155
3.5400,-5.7600,1.5646
3.5900,-5.7267,1.6107
3.6400,-5.6900,1.6327
3.6900,-5.6533,1.6541
3.7400,-5.6133,1.6913
3.7867,-5.5733,1.7289
3.8333,-5.5300,1.7484
3.8800,-5.4867,1.7665
3.9233,-5.4433,1.8238
3.9633,-5.3967,1.8622
4.0033,-5.3500,1.9003
4.0400,-5.3000,1.9601
4.0733,-5.2500,2.0062
4.1033,-5.2000,2.0304
4.1333,-5.1500,2.0552
4.1600,-5.1000,2.1071
4.1833,-5.0500,2.1619
4.2033,-5.0000,2.2194
4.2200,-4.9500,2.2793
4.2333,-4.9000,2.2793
4.2500,-4.8500,2.2793
4.2633,-4.8000,2.3416
4.2733,-4.7500,2.3734
4.2833,-4.7000,2.3734
4.2933,-4.6500,2.4056
4.3000,-4.6000,2.4382
4.3067,-4.5500,2.4056
4.3167,-4.5000,2.3734
4.3267,-4.4500,2.4056
4.3333,-4.4000,2.4382
4.3400,-4.3500,2.4382
4.3467,-4.3000,2.4382
4.3533,-4.2500,2.4382
4.3600,-4.2000,2.4056
4.3700,-4.1500,2.4056
4.3767,-4.1000,2.4382
4.3833,-4.0500,2.4382
4.3900,-4.0000,2.4382
4.3967,-3.9500,2.4056
4.4067,-3.9000,2.3734
4.4167,-3.8500,2.3734
4.4267,-3.8000,2.4056
4.4333,-3.7500,2.4382
4.4400,-3.7000,2.4382
4.4467,-3.6500,2.4382
4.4533,-3.6000,2.4382
4.4600,-3.5500,2.4382
4.4667,-3.5000,2.4382
4.4733,-3.4500,2.5042
4.4733,-3.4000,2.5708
4.4733,-3.3500,2.6041
4.4700,-3.3000,2.6374
4.4667,-3.2500,2.6374
4.4633,-3.2000,2.7033
4.4533,-3.1500,2.7682
4.4433,-3.1000,2.8000
4.4300,-3.0500,2.8314
4.4167,-3.0000,2.8623
4.4000,-2.9500,2.9222
4.3800,-2.9000,2.9513
4.3600,-2.8500,2.9797
4.3367,-2.8000,3.0344
4.3100,-2.7500,3.0863
4.2800,-2.7000,3.1112
4.2500,-2.6500,3.1354
4.2167,-2.6000,3.1588
4.1833,-2.5500,3.1815
4.1467,-2.5000,3.2249
4.1067,-2.4500,3.2621
4.0667,-2.4033,3.2997
4.0233,-2.3567,3.3192
3.9800,-2.3100,3.3380
3.9333,-2.2633,3.3744
3.8867,-2.2200,3.3932
3.8400,-2.1767,3.4301
3.7900,-2.1367,3.4669
3.7400,-2.0967,3.4669
3.6900,-2.0567,3.4669
3.6400,-2.0167,3.4669
3.5900,-1.9767,3.4875
3.5400,-1.9400,3.5088
3.4900,-1.9033,3.5088
3.4400,-1.8667,3.5088
3.3900,-1.8300,3.5088
3.3400,-1.7933,3.5088
3.2900,-1.7567,3.5309
3.2400,-1.7233,3.5536
3.1900,-1.6900,3.5309
3.1400,-1.6533,3.5309
3.0900,-1.6200,3.5536
3.0400,-1.5867,3.5536
2.9900,-1.5533,3.5770
2.9400,-1.5233,3.6012
2.8900,-1.4933,3.6260
2.8400,-1.4667,3.6516
2.7900,-1.4400,3.6516
2.7400,-1.4133,3.6779
2.6900,-1.3900,3.7050
2.6400,-1.3667,3.7050
2.5900,-1.3433,3.7050
2.5400,-1.3200,3.6779
2.4900,-1.2933,3.6779
2.4400,-1.2700,3.7327
2.3900,-1.2500,3.7327
2.3400,-1.2267,3.7050
2.2900,-1.2033,3.7327
2.2400,-1.1833,3.7611
2.1900,-1.1633,3.7611
2.1400,-1.1433,3.7611
2.0900,-1.1233,3.7327
2.0400,-1.1000,3.7327
1.9900,-1.0800,3.7611
1.9400,-1.0600,3.7901
1.8900,-1.0433,3.8198
1.8400,-1.0267,3.8501
1.7900,-1.0133,3.8810
1.7400,-1.0000,3.8810
1.6900,-0.9867,3.8501
1.6400,-0.9700,3.8501
1.5900,-0.9567,3.8810
1.5400,-0.9433,3.8810
1.4900,-0.9300,3.8501
1.4400,-0.9133,3.8501
1.3900,-0.9000,3.8810
1.3400,-0.8867,3.9124
1.2900,-0.8767,3.9442
1.2400,-0.8667,3.9442
1.1900,-0.8567,3.9442
1.1400,-0.8467,3.9442
1.0900,-0.8367,3.9442
1.0400,-0.8267,4.0090
0.9900,-0.8233,4.0750
0.9400,-0.8200,4.1083
0.8900,-0.8200,4.1416
0.8400,-0.8200,4.1416
0.7900,-0.8200,4.1416
0.7400,-0.8200,4.1083
0.6900,-0.8233,4.0750
0.6400,-0.8267,4.0750
0.5900,-0.8300,4.0419
0.5400,-0.8367,4.0090
0.4900,-0.8433,4.0090
0.4400,-0.8500,4.0090
0.3900,-0.8567,4.0090
0.3400,-0.8633,4.0090
0.2900,-0.8700,4.0419
0.2400,-0.8733,4.0419
0.1900,-0.8800,4.0090
0.1400,-0.8867,4.0090
0.0900,-0.8933,4.0090
0.0400,-0.9000,4.0090
-0.0100,-0.9067,3.9764
-0.0600,-0.9167,3.9442
-0.1100,-0.9267,3.9442
-0.1600,-0.9367,3.9764
-0.2100,-0.9433,3.9764
-0.2600,-0.9533,3.9442
-0.3100,-0.9633,3.9442
-0.3600,-0.9733,3.9124
-0.4100,-0.9867,3.8501
-0.4600,-1.0033,3.8198
-0.5100,-1.0200,3.8501
-0.5600,-1.0333,3.8501
-0.6100,-1.0500,3.7901
-0.6600,-1.0700,3.7611
-0.7100,-1.0900,3.7327
-0.7600,-1.1133,3.7050
-0.8100,-1.1367,3.6779
-0.8600,-1.1633,3.6260
-0.9100,-1.1933,3.5770
-0.9600,-1.2267,3.5536
-1.0100,-1.2600,3.5309
-1.0600,-1.2967,3.4875
-1.1100,-1.3367,3.4669
-1.1600,-1.3767,3.4503
-1.2067,-1.4167,3.3946
-1.2500,-1.4600,3.3373
-1.2933,-1.5067,3.2997
-1.3333,-1.5533,3.2585
-1.3700,-1.6000,3.1975
-1.4033,-1.6500,3.1588
-1.4367,-1.7000,3.1354
-1.4667,-1.7500,3.0863
-1.4933,-1.8000,3.0344
-1.5167,-1.8500,2.9797
-1.5367,-1.9000,2.9513
-1.5567,-1.9500,2.9222
-1.5733,-2.0000,2.8623
-1.5867,-2.0500,2.8000
-1.5967,-2.1000,2.7682
-1.6067,-2.1500,2.7682
-1.6167,-2.2000,2.7033
-1.6200,-2.2500,2.6374
-1.6233,-2.3000,2.6374
-1.6267,-2.3500,2.6374
-1.6300,-2.4000,2.6041
-1.6300,-2.4500,2.5375
-1.6267,-2.5000,2.5042
-1.6233,-2.5500,2.5042
-1.6200,-2.6000,2.4711
-1.6133,-2.6500,2.4056
-1.6033,-2.7000,2.3734
-1.5933,-2.7500,2.3416
-1.5800,-2.8000,2.3102
-1.5667,-2.8500,2.3102
-1.5533,-2.9000,2.2793
-1.5367,-2.9500,2.2387
-1.5200,-2.9967,2.1965
-1.5000,-3.0433,2.1361
-1.4767,-3.0900,2.0790
-1.4500,-3.1367,2.0089
-1.4200,-3.1800,1.9653
-1.3900,-3.2233,1.9209
-1.3567,-3.2633,1.8520
-1.3200,-3.3033,1.8076
-1.2833,-3.3400,1.7400
-1.2433,-3.3733,1.6747
-1.2000,-3.4067,1.6311
-1.1567,-3.4367,1.5880
-1.1100,-3.4667,1.5302
-1.0600,-3.4933,1.4900
-1.0100,-3.5200,1.4900
